,model,feat_select,n_feat,test_val,acc,acc_sd,auc,auc_sd,htune_val,htune_trials
52,svm,d,100,10-fold,0.6251633986928105,0.15179612509472853,0.6854166666666667,0.175830653330964,10-fold,100
53,svm,d,100,m-carlo,0.6457142857142857,0.08207826816681235,0.6950000000000001,0.07541309238404148,m-carlo,100
54,svm,auc,20,5-fold,0.7122689075630252,0.08979729858797636,0.7420350877192983,0.09931611332642125,5-fold,100
55,svm,auc,20,10-fold,0.6964052287581699,0.08551649239457311,0.7463095238095239,0.12214966409449343,10-fold,100
56,svm,auc,20,m-carlo,0.6914285714285713,0.07843802756037256,0.7375,0.10007526407425645,m-carlo,100
57,svm,auc,50,5-fold,0.7238655462184875,0.06092755714641044,0.7457894736842106,0.06906255723129982,5-fold,100
58,svm,auc,50,10-fold,0.7016339869281045,0.10726446272027225,0.7389285714285714,0.10901408301125398,10-fold,100
59,svm,auc,50,m-carlo,0.6957142857142855,0.07256242913828741,0.7424999999999999,0.07923519656231696,m-carlo,100
60,svm,auc,100,5-fold,0.7236974789915966,0.055316845473345234,0.7616842105263159,0.04378143904021579,5-fold,100
61,svm,auc,100,10-fold,0.7183006535947712,0.0789561240020182,0.7744642857142857,0.08834043258598215,10-fold,100
62,svm,auc,100,m-carlo,0.6642857142857141,0.054742832027871884,0.7588333333333332,0.05924747385243303,m-carlo,100
63,svm,auc,20,5-fold,0.7063865546218487,0.09589336284824276,0.7407368421052631,0.09402358204028423,5-fold,100
64,svm,auc,20,10-fold,0.7078431372549019,0.09937602279914683,0.7452380952380953,0.12296722028164418,10-fold,100
65,svm,auc,20,m-carlo,0.6899999999999998,0.07935020746207899,0.74,0.09794974245389125,m-carlo,100
66,svm,auc,50,5-fold,0.7122689075630253,0.04846925953026796,0.7491929824561403,0.058035925660596156,5-fold,100
67,svm,auc,50,10-fold,0.7078431372549019,0.07479464975805467,0.7323214285714286,0.10564579103431099,10-fold,100
68,svm,auc,50,m-carlo,0.6842857142857142,0.06715005560516378,0.7395000000000002,0.0815943109471939,m-carlo,100
69,svm,auc,100,5-fold,0.7236974789915966,0.055316845473345234,0.7616842105263159,0.04378143904021579,5-fold,100
70,svm,auc,100,10-fold,0.7183006535947712,0.0789561240020182,0.7744642857142857,0.08834043258598215,10-fold,100
71,svm,auc,100,m-carlo,0.6642857142857141,0.054742832027871884,0.7588333333333332,0.05924747385243303,m-carlo,100
72,svm,pearson,20,5-fold,0.7065546218487395,0.060895095835735776,0.7362807017543859,0.08950733801213091,5-fold,100
73,svm,pearson,20,10-fold,0.7140522875816993,0.08339205073911762,0.7517460317460317,0.10284869159871528,10-fold,100
74,svm,pearson,20,m-carlo,0.7157142857142856,0.06319458297088121,0.7369999999999999,0.07449557465564553,m-carlo,100
75,svm,pearson,50,5-fold,0.7122689075630253,0.06926939231182275,0.7582105263157894,0.05907611775091137,5-fold,100
76,svm,pearson,50,10-fold,0.6957516339869281,0.06536764654826642,0.7467063492063492,0.08677002674277741,10-fold,100
77,svm,pearson,50,m-carlo,0.6757142857142857,0.08042582695406977,0.7236666666666667,0.07803807737552121,m-carlo,100
78,svm,pearson,100,5-fold,0.7295798319327732,0.04589035544458453,0.7780701754385965,0.07041166381174847,5-fold,100
79,svm,pearson,100,10-fold,0.7130718954248365,0.08424924208805247,0.787281746031746,0.07524213977642812,10-fold,100
80,svm,pearson,100,m-carlo,0.6900000000000001,0.07770886756875613,0.7708333333333333,0.06082161627125632,m-carlo,100
81,svm,pearson,20,5-fold,0.6892436974789915,0.054584343943762124,0.7335087719298246,0.08557259206889048,5-fold,100
82,svm,pearson,20,10-fold,0.7140522875816994,0.08788156320563463,0.7554960317460317,0.09705259335430025,10-fold,100
83,svm,pearson,20,m-carlo,0.7085714285714284,0.04957390949567409,0.7351666666666666,0.07344867325104779,m-carlo,100
84,svm,pearson,50,5-fold,0.7006722689075631,0.07186323506043096,0.7554035087719299,0.06892508903015442,5-fold,100
85,svm,pearson,50,10-fold,0.7366013071895424,0.0719152280114257,0.7574206349206348,0.08789248081276074,10-fold,100
86,svm,pearson,50,m-carlo,0.6885714285714284,0.06415609321378155,0.7378333333333332,0.07750702665750085,m-carlo,100
87,svm,pearson,100,5-fold,0.7295798319327732,0.04589035544458453,0.7781052631578947,0.06916035581795922,5-fold,100
88,svm,pearson,100,10-fold,0.7189542483660131,0.07623715994301825,0.787281746031746,0.07524213977642812,10-fold,100
89,svm,pearson,100,m-carlo,0.6900000000000001,0.07770886756875613,0.771,0.061540648859012705,m-carlo,100
