,model,feat_select,n_feat,test_val,acc,acc_sd,auc,auc_sd,sens,sens_sd,spec,spec_sd,htune_val,htune_trials
6,svm,pca,100,5-fold,0.6138095238095238,0.09054508655036286,0.5873903508771929,0.10134924829159093,0.7889473684210526,0.08784114344653343,0.38583333333333336,0.17789275795639722,5-fold,100
19,svm,d,10,10-fold,0.6019607843137255,0.08999693844736474,0.5885515873015873,0.09029781305675097,0.7288888888888889,0.16238956361284543,0.4482142857142857,0.18102481319752073,5-fold,100
2,svm,pca,10,m-carlo,0.5958333333333333,0.0782955821271978,0.5931249999999999,0.07586941256631617,0.6175,0.12276957449243125,0.56875,0.09913275256734752,5-fold,100
1,svm,pca,10,10-fold,0.5797385620915033,0.12414669040517089,0.5660119047619048,0.1270301410927019,0.6766666666666666,0.15479975117216102,0.4553571428571428,0.21216710619787638,5-fold,100
13,svm,kpca,50,10-fold,0.5627450980392157,0.019351998249413905,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
10,svm,kpca,10,10-fold,0.5627450980392157,0.019351998249413905,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
16,svm,kpca,100,10-fold,0.5627450980392157,0.019351998249413905,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
9,svm,kpca,10,5-fold,0.5625396825396825,0.012973216978858757,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
12,svm,kpca,50,5-fold,0.5625396825396825,0.012973216978858757,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
15,svm,kpca,100,5-fold,0.5625396825396825,0.012973216978858757,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
11,svm,kpca,10,m-carlo,0.5555555555555556,0.0,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
14,svm,kpca,50,m-carlo,0.5555555555555556,0.0,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
17,svm,kpca,100,m-carlo,0.5555555555555556,0.0,0.5,0.0,1.0,0.0,0.0,0.0,5-fold,100
