,model,feat_select,n_feat,test_val,acc,acc_sd,auc,auc_sd,sens,sens_sd,spec,spec_sd,htune_val,htune_trials
25,bag,d,100,10-fold,0.60359477124183,0.10388125351297803,0.5844444444444444,0.1142425789407501,0.768888888888889,0.12392749772087722,0.4,0.23946037217307967,5-fold,100
2,bag,pca,10,m-carlo,0.5999999999999999,0.07561744970874673,0.5721875,0.07545026572971236,0.8225,0.11177397305558917,0.321875,0.1169707425182176,5-fold,100
24,bag,d,100,5-fold,0.596984126984127,0.07047064900278892,0.5729605263157895,0.07960124560931593,0.768421052631579,0.1339652040653729,0.37749999999999995,0.20894909002487236,5-fold,100
1,bag,pca,10,10-fold,0.5856209150326797,0.0849924548042925,0.5539285714285714,0.085667976908374,0.8400000000000001,0.18378731669453627,0.2678571428571429,0.21626073957839226,5-fold,100
6,bag,pca,100,5-fold,0.5855555555555556,0.13636066252664833,0.5718640350877193,0.14618633078875687,0.6678947368421053,0.11763481686347863,0.4758333333333333,0.23341516422222636,5-fold,100
4,bag,pca,50,10-fold,0.5794117647058823,0.11286002373029737,0.5523015873015873,0.11687326486546194,0.768888888888889,0.15571420481204312,0.33571428571428574,0.17753668459340238,5-fold,100
7,bag,pca,100,10-fold,0.5741830065359477,0.12416437195355112,0.5712103174603175,0.12705573687704388,0.5977777777777777,0.13806421837341393,0.5446428571428571,0.16629422672260707,5-fold,100
0,bag,pca,10,5-fold,0.5739682539682539,0.032792283196486936,0.5389035087719298,0.03853089521564225,0.8294736842105263,0.19835193547003555,0.24833333333333335,0.2241031508529548,5-fold,100
12,bag,kpca,50,5-fold,0.5569841269841269,0.02048480192980396,0.4966666666666667,0.012638125740085921,0.9800000000000001,0.02738612787525833,0.013333333333333332,0.02981423969999719,5-fold,100
10,bag,kpca,10,10-fold,0.5568627450980392,0.0196803307897799,0.495,0.015811388300841892,0.99,0.031622776601683784,0.0,0.0,5-fold,100
13,bag,kpca,50,10-fold,0.5568627450980392,0.034003682815035595,0.49444444444444446,0.01756820922315767,0.9888888888888889,0.03513641844631534,0.0,0.0,5-fold,100
14,bag,kpca,50,m-carlo,0.5513888888888888,0.020698883899183194,0.4965625,0.01918090384649329,0.99,0.034792618696922975,0.003125,0.013975424859373684,5-fold,100
11,bag,kpca,10,m-carlo,0.5472222222222223,0.013060065166156319,0.4925,0.011754058649540693,0.985,0.023508117299081387,0.0,0.0,5-fold,100
9,bag,kpca,10,5-fold,0.5455555555555556,0.025690269011722777,0.4883333333333333,0.020916500663351892,0.95,0.06123724356957946,0.026666666666666665,0.03651483716701107,5-fold,100
15,bag,kpca,100,5-fold,0.5285714285714286,0.04040610178208843,0.5068640350877194,0.04449874289709048,0.6878947368421052,0.09323740288317177,0.3258333333333333,0.10600052410771897,5-fold,100
16,bag,kpca,100,10-fold,0.5173202614379085,0.09048675441858967,0.49422619047619054,0.08812251561820811,0.6866666666666666,0.13716710544009747,0.30178571428571427,0.12806613671907832,5-fold,100
17,bag,kpca,100,m-carlo,0.5083333333333332,0.0548937185648936,0.4890625,0.05752841832063249,0.6624999999999999,0.07232055833505943,0.315625,0.10820568559339588,5-fold,100
