,model,feat_select,n_feat,test_val,acc,acc_sd,auc,auc_sd,sens,sens_sd,spec,spec_sd,htune_val,htune_trials
4,rf,pca,50,10-fold,0.6571895424836601,0.113063814404312,0.6400992063492063,0.10646502592293858,0.7855555555555556,0.19080725197802995,0.4946428571428571,0.11756517466828593,5-fold,100
21,rf,d,50,5-fold,0.6422222222222222,0.06099865967987531,0.6400877192982456,0.06484378795188889,0.6668421052631579,0.10868771499383784,0.6133333333333333,0.15740958604156793,5-fold,100
27,rf,auc,10,5-fold,0.6420634920634921,0.07695139215667311,0.6395175438596491,0.07406766186770777,0.6773684210526315,0.15913547600391212,0.6016666666666668,0.1662651413322174,5-fold,100
5,rf,pca,50,m-carlo,0.6416666666666666,0.07480752864371591,0.6228125,0.07530843923317519,0.7925,0.11271178895049556,0.453125,0.126430954216958,5-fold,100
22,rf,d,50,10-fold,0.6379084967320261,0.10149793460889352,0.6385714285714286,0.10912258288382887,0.6699999999999999,0.14944341180973264,0.6071428571428571,0.21707836343821985,5-fold,100
23,rf,d,50,m-carlo,0.6319444444444444,0.06736657450563877,0.6296875,0.06363686426452085,0.65,0.11239029738980327,0.609375,0.06987712429686843,5-fold,100
0,rf,pca,10,5-fold,0.6304761904761904,0.0468509480999956,0.6246710526315791,0.045736961133500134,0.6768421052631579,0.1031599086806632,0.5725,0.1212492840757787,5-fold,100
28,rf,auc,10,10-fold,0.6303921568627451,0.10465966538703235,0.6287301587301586,0.10132857057073184,0.6788888888888889,0.1975466814654822,0.5785714285714285,0.19583242871407794,5-fold,100
19,rf,d,10,10-fold,0.6254901960784314,0.09920871090724326,0.6206944444444444,0.09800159349103753,0.6788888888888889,0.16707357734517322,0.5625,0.17029427977285674,5-fold,100
3,rf,pca,50,5-fold,0.6247619047619046,0.06338880492302378,0.6046271929824562,0.06636899364292419,0.7684210526315789,0.08183322002876951,0.4408333333333333,0.07951676971976834,5-fold,100
25,rf,d,100,10-fold,0.6192810457516339,0.12192895662588385,0.6135515873015873,0.12517606962354902,0.6788888888888889,0.16707357734517322,0.5482142857142857,0.18992666265748107,5-fold,100
26,rf,d,100,m-carlo,0.6152777777777778,0.06639503629567764,0.6087499999999999,0.06502782805117076,0.6675,0.11035230663174816,0.55,0.10259783520851541,5-fold,100
16,rf,kpca,100,10-fold,0.6147058823529412,0.07717232597562457,0.56765873015873,0.06818183249730718,0.9388888888888889,0.09718253158075502,0.1964285714285714,0.07290148043997553,5-fold,100
18,rf,d,10,5-fold,0.6019047619047619,0.08007932575077298,0.5906140350877193,0.0760131264507202,0.6978947368421052,0.14403417953856043,0.4833333333333334,0.12122780438313463,5-fold,100
20,rf,d,10,m-carlo,0.6,0.06334307917217431,0.5934375000000001,0.05986123619408648,0.6525000000000001,0.10696162617352173,0.534375,0.0686901653498481,5-fold,100
6,rf,pca,100,5-fold,0.5966666666666666,0.041087815916400885,0.5604605263157895,0.04246236429477286,0.848421052631579,0.03553118874962134,0.27249999999999996,0.05267167697686827,5-fold,100
7,rf,pca,100,10-fold,0.5964052287581698,0.11297772092940692,0.5598015873015872,0.10745830986847112,0.858888888888889,0.1502672516338149,0.2607142857142857,0.08510031428886436,5-fold,100
2,rf,pca,10,m-carlo,0.5958333333333332,0.08477074154731766,0.588125,0.08323486506962029,0.6575,0.1216930997481607,0.51875,0.10749081968144757,5-fold,100
1,rf,pca,10,10-fold,0.5911764705882353,0.0760883694068294,0.5796031746031745,0.08192171751406041,0.6877777777777777,0.0969281266113973,0.4714285714285714,0.16174712213598846,5-fold,100
24,rf,d,100,5-fold,0.5798412698412698,0.11329987056565426,0.5674780701754386,0.1134517595574934,0.6657894736842105,0.10758942682505068,0.46916666666666673,0.12505554321536044,5-fold,100
8,rf,pca,100,m-carlo,0.5763888888888891,0.0673665745056388,0.5446875,0.0704273550229335,0.8300000000000001,0.07145112425913769,0.259375,0.11697074251821758,5-fold,100
15,rf,kpca,100,5-fold,0.5566666666666666,0.07261709599251052,0.5095833333333333,0.06430720540240159,0.89,0.16733200530681513,0.12916666666666665,0.06373774391990981,5-fold,100
17,rf,kpca,100,m-carlo,0.5527777777777777,0.04405900114104335,0.5071875,0.04072104032315481,0.9175000000000001,0.09497229512918628,0.096875,0.0716206885356165,5-fold,100
13,rf,kpca,50,10-fold,0.5411764705882354,0.07249044067105895,0.4887301587301587,0.05628643384888172,0.8988888888888888,0.1333796215948678,0.07857142857142856,0.0899577880348217,5-fold,100
11,rf,kpca,10,m-carlo,0.538888888888889,0.05656969112975536,0.49812499999999993,0.05350003074273586,0.865,0.09472953188170156,0.13125,0.060494127596686695,5-fold,100
10,rf,kpca,10,10-fold,0.5297385620915033,0.11182913371034484,0.4794246031746031,0.10109918462092247,0.8677777777777778,0.15795764395543074,0.09107142857142855,0.08644283628837171,5-fold,100
14,rf,kpca,50,m-carlo,0.5277777777777778,0.03604920469572502,0.4849999999999999,0.03702550685533874,0.8699999999999999,0.06958523739384592,0.1,0.08458489973486931,5-fold,100
12,rf,kpca,50,5-fold,0.5226984126984127,0.09344812614585338,0.4751535087719298,0.08406819054180129,0.8594736842105263,0.16319609060550336,0.09083333333333332,0.07171025806055303,5-fold,100
9,rf,kpca,10,5-fold,0.5174603174603174,0.04719386903910636,0.4679166666666667,0.04840332575809687,0.8699999999999999,0.07582875444051551,0.06583333333333333,0.047177266182393866,5-fold,100
